"Entrez.ID","TxDb.hg38.Transcript.ID","Chromosome","Start.BP","End.BP","Symbol","Ensembl.ID","Symbol.Alt","Bin.ID"
"200159",11476,"chr1",244352635,244389091,"C1orf100","ENSG00000173728","SPMIP3",48870
"257044",11480,"chr1",244454377,244610588,"C1orf101","ENSG00000179397","CATSPERE",48890
"92346",8761,"chr1",172420685,172468829,"C1orf105","ENSG00000180999",NA,34484
"55765",9538,"chr1",200891048,200899538,"C1orf106","ENSG00000163362","INAVA",40178
"54955",14319,"chr1",37681570,37690520,"C1orf109","ENSG00000116922","AIRIM",7536
"339512",19643,"chr1",162824458,162855783,"C1orf110","ENSG00000185860","CCDC190",32564
"284680",19636,"chr1",162373203,162376854,"C1orf111","ENSG00000171722","SPATA46",32474
"55732",8615,"chr1",169662007,169853085,"C1orf112","ENSG00000000460","FIRRM",33932
"57821",19887,"chr1",169394870,169427474,"C1orf114","ENSG00000117477","CCDC181",33878
"79762",10505,"chr1",220690363,220699153,"C1orf115","ENSG00000162817",NA,44138
"79098",21091,"chr1",207018522,207032756,"C1orf116","ENSG00000182795",NA,41403
"127687",2689,"chr1",37806979,37809452,"C1orf122","ENSG00000197982",NA,7561
"54987",15309,"chr1",53214099,53220634,"C1orf123","ENSG00000162384","CZIB",10642
"83932",11014,"chr1",231337104,231353132,"C1orf124","ENSG00000010072","SPRTN",46267
"148345",12592,"chr1",10946471,10949751,"C1orf127","ENSG00000175262",NA,2189
"80133",8682,"chr1",170935526,170998806,"C1orf129","ENSG00000117501","MROH9",34187
"400746",1708,"chr1",24556087,24609328,"C1orf130","ENSG00000184454","NCMAP",4911
"128061",22016,"chr1",231223763,231241170,"C1orf131","ENSG00000143633",NA,46244
"79000",13472,"chr1",25831913,25859458,"C1orf135","ENSG00000127423","AUNIP",5166
"400757",15910,"chr1",67092165,67134970,"C1orf141","ENSG00000203963",NA,13418
"26099",1245,"chr1",16352575,16393355,"C1orf144","ENSG00000055070","SZRD1",3270
"388649",5173,"chr1",92217915,92245813,"C1orf146","ENSG00000203910",NA,18443
"148823",11591,"chr1",247507058,247575020,"C1orf150","ENSG00000169224","GCSAML",49501
"100532736",1371,"chr1",19596979,19658056,"C1orf151-NBL1","ENSG00000158747","MICOS10-NBL1",3919
"54991",11792,"chr1",1081818,1116081,"C1orf159","ENSG00000131591",NA,216
"128346",6046,"chr1",111473792,111478512,"C1orf162","ENSG00000143110",NA,22294
"199920",15509,"chr1",56718789,56819404,"C1orf168","ENSG00000187889","FYB2",11343
"126695",13565,"chr1",26949562,26960468,"C1orf172","ENSG00000175707","KDF1",5389
"127254",16041,"chr1",74568117,74579763,"C1orf173","ENSG00000178965","ERICH3",14913
"339448",12285,"chr1",3889125,3900247,"C1orf174","ENSG00000198912",NA,777
"163747",3954,"chr1",54806063,54842252,"C1orf177","ENSG00000162398","CIMAP2",10961
"128229",7703,"chr1",156337314,156346995,"C1orf182","ENSG00000163467","TSACC",31267
"440712",9945,"chr1",206052845,206062257,"C1orf186","ENSG00000263961","RHEX",41210
"374946",919,"chr1",11691710,11725857,"C1orf187","ENSG00000162490","DRAXIN",2338
"388701",18483,"chr1",154199085,154206333,"C1orf189","ENSG00000163263","CFAP141",30839
"257177",19591,"chr1",161364733,161367876,"C1orf192","ENSG00000188931","CFAP126",32272
"127003",16999,"chr1",109105951,109112747,"C1orf194","ENSG00000179902","CFAP276",21821
"84886",21993,"chr1",230837119,230868521,"C1orf198","ENSG00000119280",NA,46167
"90529",13396,"chr1",24356999,24413782,"C1orf201","ENSG00000001460","STPG1",4871
"284677",19291,"chr1",159834474,159855347,"C1orf204","ENSG00000188004","SNHG28",31966
"81563",9175,"chr1",184387029,184629019,"C1orf21","ENSG00000116667",NA,36877
"149466",14684,"chr1",43281877,43285581,"C1orf210","ENSG00000253313",NA,8656
"113444",14102,"chr1",34850362,34859749,"C1orf212","ENSG00000163866","SMIM12",6970
"127703",14197,"chr1",35713877,35718884,"C1orf216","ENSG00000142686",NA,7142
"400793",8343,"chr1",162366908,162383377,"C1orf226","ENSG00000239887",NA,32473
"149643",21273,"chr1",212830141,212847649,"C1orf227","ENSG00000185523","SPATA45",42566
"339541",3414,"chr1",44674692,44724474,"C1orf228","ENSG00000198520","ARMH1",8934
"388759",22582,"chr1",247110160,247112417,"C1orf229","ENSG00000221953","LINC02897",49422
"643988",11994,"chr1",1598012,1600135,"C1orf233","ENSG00000228594","FNDC10",319
"54953",9217,"chr1",186375838,186419551,"C1orf27","ENSG00000157181","ODR4",37275
"388753",11092,"chr1",234373456,234385080,"C1orf31","ENSG00000168275","COA6",46874
"79169",21822,"chr1",228100726,228103441,"C1orf35","ENSG00000143793",NA,45620
"9473",2066,"chr1",27872543,27886685,"C1orf38","ENSG00000130775","THEMIS2",5574
"25912",18484,"chr1",154206696,154220578,"C1orf43","ENSG00000143612",NA,30841
"84066",8896,"chr1",178513109,178522650,"C1orf49","ENSG00000240021","TEX35",35702
"79078",3071,"chr1",42767245,42773853,"C1orf50","ENSG00000164008",NA,8553
"148523",6907,"chr1",150282543,150286737,"C1orf51","ENSG00000159208","CIART",30056
"148423",16256,"chr1",85249953,85259662,"C1orf52","ENSG00000162642",NA,17049
"388722",9446,"chr1",197902630,197907362,"C1orf53","ENSG00000203724",NA,39580
"79630",6904,"chr1",150268200,150280916,"C1orf54","ENSG00000118292",NA,30053
"163859",21740,"chr1",225982702,225999343,"C1orf55","ENSG00000143751","SDE2",45196
"54964",7010,"chr1",151047751,151051420,"C1orf56","ENSG00000143443",NA,30209
"10485",18985,"chr1",156404250,156417439,"C1orf61","ENSG00000125462","MIR9-1HG",31280
"57035",13432,"chr1",25242249,25244105,"C1orf63","ENSG00000117616","RSRP1",5048
"149563",1219,"chr1",16004236,16008807,"C1orf64","ENSG00000183888","SRARP",3200
"148304",21162,"chr1",209779208,209784559,"C1orf74","ENSG00000162757",NA,41955
"112770",18952,"chr1",156290089,156293381,"C1orf85","ENSG00000198715","GLMP",31258
"199990",12109,"chr1",2184461,2194775,"C1orf86","ENSG00000162585","FAAP20",436
"127795",15622,"chr1",59987269,60008852,"C1orf87","ENSG00000162598",NA,11997
"128344",6033,"chr1",111346600,111353013,"C1orf88","ENSG00000173947","CIMAP3",22269
"51430",8766,"chr1",172532349,172611833,"C1orf9","ENSG00000094975","SUCO",34506
"84970",2564,"chr1",34166883,34219131,"C1orf94","ENSG00000142698",NA,6833
"375057",10735,"chr1",226548764,226609230,"C1orf95","ENSG00000203685","STUM",45309
"126731",21941,"chr1",229321011,229342517,"C1orf96","ENSG00000154429","CCSAP",45864
"717",81848,"chr6",31897785,31945521,"C2","ENSG00000166278",NA,6379
"54994",233128,"chr20",62938147,62948475,"C20orf11","ENSG00000101193","GID8",12587
"51526",235305,"chr20",44195939,44210771,"C20orf111","ENSG00000132823","OSER1",8839
"140688",234630,"chr20",32443059,32483471,"C20orf112","ENSG00000197183","NOL4L",6488
"140711",231663,"chr20",36876121,36889863,"C20orf118","ENSG00000101342","TLDC2",7375
"140699",235048,"chr20",37101226,37179480,"C20orf132","ENSG00000101353","MROH8",7420
"128864",231394,"chr20",33662327,33663908,"C20orf144","ENSG00000149609",NA,6732
"140893",236054,"chr20",62410237,62427539,"C20orf151","ENSG00000130701","RBBP8NL",12482
"140894",231580,"chr20",35954564,35980581,"C20orf152","ENSG00000149646","CNBD2",7190
"140706",231269,"chr20",32010438,32032180,"C20orf160","ENSG00000101331","CCM2L",6402
"128826",233068,"chr20",62550447,62570765,"C20orf166","ENSG00000174407","MIR1-1HG",12510
"140873",234844,"chr20",35520852,35528255,"C20orf173","ENSG00000125975",NA,7104
"25943",233633,"chr20",3249306,3407669,"C20orf194","ENSG00000088854","DNAAF9",649
"79025",233193,"chr20",63547891,63555908,"C20orf195","ENSG00000125531","FNDC11",12709
"149840",230476,"chr20",5750393,5773447,"C20orf196","ENSG00000171984","SHLD1",1150
"55257",233109,"chr20",62796473,62801729,"C20orf20","ENSG00000101189","MRGBP",12559
"198437",236263,"chr20",64083376,64084398,"C20orf201","ENSG00000171695","LKAAEAR1",12816
"400831",230270,"chr20",1186092,1207036,"C20orf202","ENSG00000215595",NA,237
"284805",234640,"chr20",32631625,32673941,"C20orf203","ENSG00000198547",NA,6526
"55969",231653,"chr20",36605779,36612557,"C20orf24","ENSG00000101084","RAB5IF",7321
"26074",230890,"chr20",20052514,20166441,"C20orf26","ENSG00000089101","CFAP61",4010
"54976",233649,"chr20",3753508,3758678,"C20orf27","ENSG00000101220","ADISSP",750
"57136",234256,"chr20",24962925,24992642,"C20orf3","ENSG00000101474","APMAP",4992
"25980",231614,"chr20",36236131,36256921,"C20orf4","ENSG00000131043","AAR2",7247
"51507",232651,"chr20",56468585,56518886,"C20orf43","ENSG00000022277","RTF2",11293
"79133",230711,"chr20",13785007,13818421,"C20orf7","ENSG00000101247","NDUFAF5",2757
"92667",230777,"chr20",17969018,17991122,"C20orf72","ENSG00000125871","MGME1",3593
"128710",230656,"chr20",10435305,10628030,"C20orf94","ENSG00000149346","SLX4IP",2087
"140680",233339,"chr20",270863,290429,"C20orf96","ENSG00000196476",NA,54
"755",239378,"chr21",44328944,44339390,"C21orf2","ENSG00000160226","CFAP410",8865
"8209",237792,"chr21",44133610,44197892,"C21orf33","ENSG00000160221","GATD3",8826
"84221",239531,"chr21",46161148,46184476,"C21orf56","ENSG00000160284","SPATC1L",9232
"54058",239556,"chr21",46300181,46318206,"C21orf58","ENSG00000160298",NA,9260
"56683",238734,"chr21",32592079,32603237,"C21orf59","ENSG00000159079","CFAP298",6518
"56245",238767,"chr21",32790673,32813703,"C21orf62","ENSG00000205929","EPCIP",6558
"56911",236932,"chr21",29077221,29175848,"C21orf7","ENSG00000156265","MAP3K7CL",5815
"54149",238323,"chr21",17788974,17819356,"C21orf91","ENSG00000154642",NA,3557
"83606",243043,"chr22",24540423,24555935,"C22orf13","ENSG00000138867","GUCD1",4908
"150248",240349,"chr22",23762990,23765863,"C22orf15","ENSG00000169314",NA,4752
"84645",243989,"chr22",37943050,37953601,"C22orf23","ENSG00000128346",NA,7588
"25775",243605,"chr22",31925519,31945346,"C22orf24","ENSG00000128254","YWHAH-AS1",6385
"128989",239850,"chr22",20017014,20056204,"C22orf25","ENSG00000183597","TANGO2",4003
"55267",244577,"chr22",46049478,46054144,"C22orf26",NA,"PRR34",9209
"51493",243642,"chr22",32387582,32412247,"C22orf28","ENSG00000100220","RTCB",6477
"79680",242660,"chr22",19846138,19854896,"C22orf29","ENSG00000215012","RTL10",3969
"25770",243296,"chr22",29058672,29061831,"C22orf31","ENSG00000100249",NA,5811
"91689",241846,"chr22",42079691,42083353,"C22orf32","ENSG00000183172","SMDT1",8415
"128977",242635,"chr22",19440886,19447692,"C22orf39","ENSG00000242259",NA,3888
"150383",244581,"chr22",46244011,46248285,"C22orf40","ENSG00000205643","CDPF1",9248
"150297",243614,"chr22",32149006,32159303,"C22orf42","ENSG00000205856",NA,6429
"51233",242964,"chr22",23580880,23583859,"C22orf43","ENSG00000189269","DRICH1",4716
"79640",241790,"chr22",41688877,41697774,"C22orf46","ENSG00000293428","C22orf46P",8337
"25966",239230,"chr21",41885112,41901652,"C2CD2","ENSG00000157617",NA,8377
"9854",139352,"chr11",119102198,119107696,"C2CD2L","ENSG00000172375",NA,23820
"26005",144906,"chr11",74012718,74170792,"C2CD3","ENSG00000168014",NA,14802
"145741",177595,"chr15",62066977,62070917,"C2CD4A","ENSG00000198535",NA,12413
"388125",181968,"chr15",62163535,62165285,"C2CD4B","ENSG00000205502",NA,12432
"126567",223168,"chr19",405445,409147,"C2CD4C","ENSG00000183186",NA,81
"100191040",18267,"chr1",151837818,151839820,"C2CD4D","ENSG00000225556",NA,30367
"150590",26494,"chr2",99141707,99151669,"C2orf15","ENSG00000273045",NA,19828
"84226",23604,"chr2",27537386,27582722,"C2orf16","ENSG00000221843","SPATA31H1",5507
"54978",23457,"chr2",26764284,26781140,"C2orf18","ENSG00000213699","SLC35F6",5352
"29798",27742,"chr2",131647990,131723045,"C2orf27A","ENSG00000287151","LINC03124",26329
"51374",23526,"chr2",27212041,27217157,"C2orf28","ENSG00000138085","ATRAID",5442
"55571",26563,"chr2",101252886,101270316,"C2orf29","ENSG00000158435","CNOT11",20250
"84417",26765,"chr2",106063246,106072401,"C2orf40","ENSG00000119147","ECRG4",21212
"54980",35416,"chr2",70149885,70191019,"C2orf42","ENSG00000115998",NA,14029
"60526",33075,"chr2",20684014,20823130,"C2orf43","ENSG00000118961","LDAH",4136
"80304",33141,"chr2",24029347,24047361,"C2orf44","ENSG00000163026","WDCP",4805
"51614",231526,"chr20",35542038,35557634,"C2orf47","ENSG00000125991","ERGIC3",7108
"79568",29845,"chr2",199955317,199964108,"C2orf47","ENSG00000162972","MAIP1",39991
"6241",23017,"chr2",10120698,10131418,"C2orf48","ENSG00000171848","RRM2",2024
"79074",26754,"chr2",105337532,105345596,"C2orf49","ENSG00000135974",NA,21067
"130813",23068,"chr2",11133128,11151317,"C2orf50","ENSG00000150873","CIMIP5",2226
"200523",26055,"chr2",88524649,88529585,"C2orf51","ENSG00000172073","SPMIP9",17704
"79919",41449,"chr2",240886048,240892035,"C2orf54","ENSG00000172478","MAB21L4",48177
"343990",36654,"chr2",98793846,98936225,"C2orf55","ENSG00000196872","CRACDL",19758
"55471",24025,"chr2",37231631,37247576,"C2orf56","ENSG00000003509","NDUFAF7",7446
"165100",31418,"chr2",231592864,231594276,"C2orf57","ENSG00000177673","TEX44",46318
"285051",34152,"chr2",47065941,47176511,"C2orf61","ENSG00000239605","STPG4",9413
"375307",30656,"chr2",218356857,218368094,"C2orf62","ENSG00000158428","CATIP",43671
"130162",34366,"chr2",55172547,55232293,"C2orf63","ENSG00000162994","CLHC1",11034
"130951",35767,"chr2",74557883,74648037,"C2orf65","ENSG00000159374","M1AP",14911
"401027",39632,"chr2",196804417,196809355,"C2orf66","ENSG00000187944",NA,39360
"388969",35997,"chr2",85605254,85612066,"C2orf68","ENSG00000168887",NA,17121
"205327",29843,"chr2",199911293,199928273,"C2orf69","ENSG00000178074",NA,39982
"388939",33522,"chr2",29061695,29074523,"C2orf71","ENSG00000179270","PCARE",5812
"257407",31319,"chr2",231037523,231049719,"C2orf72","ENSG00000204128",NA,46207
"129852",24617,"chr2",54330034,54360350,"C2orf73","ENSG00000177994","CIMIP6",10866
"339804",24798,"chr2",61115787,61164825,"C2orf74","ENSG00000237651",NA,12223
"130355",37349,"chr2",119302225,119366742,"C2orf76","ENSG00000186132",NA,23860
"129881",38627,"chr2",169645425,169694405,"C2orf77","ENSG00000154479","CFAP210",33929
"388960",25450,"chr2",73784183,73817148,"C2orf78","ENSG00000187833",NA,14756
"389073",40227,"chr2",208165343,208181286,"C2orf80","ENSG00000188674",NA,41633
"388963",35672,"chr2",74393836,74421662,"C2orf81","ENSG00000284308",NA,14878
"389084",31566,"chr2",232857270,232870400,"C2orf82","ENSG00000182600","SNORC",46571
"56918",40886,"chr2",227610090,227633172,"C2orf83","ENSG00000290795","SLC19A4P",45522
"653140",23358,"chr2",24172798,24176101,"C2orf84","ENSG00000186453","FAM228A",4834
"84281",29591,"chr2",189879627,190164051,"C2orf88","ENSG00000187699",NA,37975
"129293",35908,"chr2",84821650,84881245,"C2orf89","ENSG00000186854","TRABD2A",16964
"400950",33905,"chr2",41935368,41953803,"C2orf91","ENSG00000205086","LINC02898",8387
"718",224063,"chr19",6677704,6708045,"C3","ENSG00000125730",NA,1335
"719",155288,"chr12",8056844,8066359,"C3AR1","ENSG00000171860",NA,1611
"57415",44851,"chr3",62319015,62324133,"C3orf14","ENSG00000114405","CEP15",12463
"89876",46179,"chr3",119703022,119740803,"C3orf15","ENSG00000183833","CFAP91",23940
"25871",54032,"chr3",113002444,113019671,"C3orf17","ENSG00000163608","NEPRO",22600
"51161",52454,"chr3",50558025,50567665,"C3orf18","ENSG00000088543",NA,10111
"51244",42544,"chr3",14651762,14672655,"C3orf19","ENSG00000154781","CCDC174",2930
"84077",42549,"chr3",14675141,14773005,"C3orf20","ENSG00000131379",NA,2935
"285343",43723,"chr3",44338119,44359804,"C3orf23","ENSG00000179152","TCAIM",8867
"115795",50204,"chr3",10081317,10108084,"C3orf24","ENSG00000163705","FANCD2OS",2016
"90288",54990,"chr3",129401321,129428636,"C3orf25","ENSG00000172771","EFCAB12",25880
"84319",45533,"chr3",99817837,100160455,"C3orf26","ENSG00000184220","CMSS1",19963
"23434",54912,"chr3",128572000,128576086,"C3orf27","ENSG00000198685","LINC01565",25714
"152405",46129,"chr3",119146151,119160025,"C3orf30","ENSG00000163424","TEX55",23829
"51066",50044,"chr3",8619386,8644798,"C3orf32","ENSG00000125046","SSUH2",1723
"285315",55886,"chr3",155762617,155806266,"C3orf33","ENSG00000174928",NA,31152
"339883",43258,"chr3",37381062,37412988,"C3orf35","ENSG00000198590","APRG1",7476
"80111",55189,"chr3",133928145,133929812,"C3orf36","ENSG00000288547",NA,26785
"56941",46695,"chr3",129278828,129304751,"C3orf37","ENSG00000183624","HMCES",25855
"285237",45323,"chr3",88149959,88157965,"C3orf38","ENSG00000179021",NA,17629
"84892",51425,"chr3",43079229,43106085,"C3orf39","ENSG00000144647","POMGNT2",8615
"255798",57431,"chr3",196506879,196515346,"C3orf43","ENSG00000214097","SMCO1",39301
"132228",44294,"chr3",50279087,50288114,"C3orf45","ENSG00000179564","LSMEM2",10055
"79669",45913,"chr3",112086335,112118226,"C3orf52","ENSG00000114529",NA,22417
"152078",47862,"chr3",157543246,157578885,"C3orf55","ENSG00000293490","SLC66A1LP",31508
"205428",47477,"chr3",143971823,143992368,"C3orf58","ENSG00000181744","DIPK2A",28794
"375341",52109,"chr3",49268596,49277232,"C3orf62","ENSG00000188315",NA,9853
"285203",53055,"chr3",68975217,69013623,"C3orf64","ENSG00000163378","EOGT",13795
"200844",52875,"chr3",58717365,58831725,"C3orf67","ENSG00000163689","CFAP20DC",11743
"285382",56795,"chr3",185076838,185153060,"C3orf70","ENSG00000187068",NA,37015
"646450",51934,"chr3",48917782,48918823,"C3orf71",NA,"ARIH2OS",9783
"401089",47238,"chr3",138947217,138953990,"C3orf72","ENSG00000206262","FOXL2NB",27789
"54859",51672,"chr3",47495640,47513712,"C3orf75","ENSG00000163832","ELP6",9499
"440957",44531,"chr3",52534013,52540526,"C3orf78","ENSG00000168273","UQCC5",10506
"152118",47738,"chr3",153440859,153502693,"C3orf79","ENSG00000237787","LINC02877",30688
"401097",47999,"chr3",160225422,160228213,"C3orf80","ENSG00000180044",NA,32045
"720",81940,"chr6",31982057,32002681,"C4A","ENSG00000244731",NA,6396
"721",81961,"chr6",32014795,32035418,"C4B","ENSG00000224389",NA,6402
"722",10037,"chr1",207104233,207144972,"C4BPA","ENSG00000123838",NA,41420
"725",10029,"chr1",207088860,207099993,"C4BPB","ENSG00000123843",NA,41417
"84103",60555,"chr4",99511012,99541763,"C4orf17","ENSG00000138813",NA,19902
"55286",58910,"chr4",37453925,37593510,"C4orf19","ENSG00000154274",NA,7490
"55345",66152,"chr4",112539333,112633176,"C4orf21","ENSG00000138658","ZGRF1",22507
"255119",60135,"chr4",80335730,80963750,"C4orf22","ENSG00000197826","CFAP299",16067
"152816",59924,"chr4",75556048,75563322,"C4orf26","ENSG00000174792","ODAPH",15111
"54969",67430,"chr4",169729470,169757944,"C4orf27","ENSG00000056050","HPF1",33945
"80167",61453,"chr4",127965315,128036286,"C4orf29","ENSG00000164074","ABHD18",25593
"401152",66299,"chr4",119296419,119300645,"C4orf3","ENSG00000164096",NA,23859
"132720",60872,"chr4",112145454,112195256,"C4orf32","ENSG00000174749","FAM241A",22429
"132321",61501,"chr4",129093317,129116640,"C4orf33","ENSG00000151470",NA,25818
"201895",64091,"chr4",39546336,39638865,"C4orf34","ENSG00000163683","SMIM14",7909
"132989",65489,"chr4",86876205,86892422,"C4orf36","ENSG00000163633",NA,17375
"285555",65640,"chr4",97184093,97972354,"C4orf37","ENSG00000163116","STPG2",19436
"401137",59736,"chr4",70152076,70164935,"C4orf40","ENSG00000187533","PRR27",14030
"152940",67255,"chr4",158893134,159035229,"C4orf45","ENSG00000164123","SPMIP2",31778
"201725",67248,"chr4",158666675,158671887,"C4orf46","ENSG00000205208",NA,31733
"441054",62938,"chr4",185426249,185436310,"C4orf47","ENSG00000205129","CFAP96",37085
"401115",57897,"chr4",2041995,2043964,"C4orf48","ENSG00000243449","NICOL1",408
